tago_stop_id,stop_name,sigungu,dong_tago,dong_stcis,n_matches,stcis_sttn_id,excclc_area_cd,sttn_sgg_cd,tcbo_id_sttn,match_tier
CWB379001437,해운초등학교,창원시마산합포구,월영동,월영동,4,4800650,MM10148015,48125,03,동일치
CWB379001435,해운초등학교,창원시마산합포구,월영동,월영동,4,4300560,MM10148000,48125,03,동일치
CWB379001435,해운초등학교,창원시마산합포구,월영동,월영동,4,4300144,MM10148000,48125,03,동일치
CWB379001435,해운초등학교,창원시마산합포구,월영동,월영동,4,4800640,MM10148015,48125,03,동일치
CWB379001435,해운초등학교,창원시마산합포구,월영동,월영동,4,4800650,MM10148015,48125,03,동일치
CWB379001440,화인아파트,창원시마산합포구,월영동,월영동,2,4811540,MM10148015,48125,03,동일치
CWB379001440,화인아파트,창원시마산합포구,월영동,월영동,2,4811530,MM10148015,48125,03,동일치
CWB379001436,화인아파트,창원시마산합포구,월영동,월영동,2,4811540,MM10148015,48125,03,동일치
CWB379001436,화인아파트,창원시마산합포구,월영동,월영동,2,4811530,MM10148015,48125,03,동일치
CWB379001176,약수터,창원시마산합포구,자산동,자산동,2,4808690,MM10148015,48125,03,동일치
CWB379001176,약수터,창원시마산합포구,자산동,자산동,2,4808680,MM10148015,48125,03,동일치
CWB379001164,약수터,창원시마산합포구,자산동,자산동,2,4808690,MM10148015,48125,03,동일치
CWB379001164,약수터,창원시마산합포구,자산동,자산동,2,4808680,MM10148015,48125,03,동일치
CWB379001256,한우아파트,창원시마산합포구,자산동,자산동,4,4801140,MM10148015,48125,03,동일치
CWB379001256,한우아파트,창원시마산합포구,자산동,자산동,4,4801120,MM10148015,48125,03,동일치
CWB379001256,한우아파트,창원시마산합포구,자산동,자산동,4,4832400,MM10148015,48125,03,동일치
CWB379001256,한우아파트,창원시마산합포구,자산동,자산동,4,4832410,MM10148015,48125,03,동일치
CWB379001248,한우아파트,창원시마산합포구,자산동,자산동,4,4801140,MM10148015,48125,03,동일치
CWB379001248,한우아파트,창원시마산합포구,자산동,자산동,4,4801120,MM10148015,48125,03,동일치
CWB379001248,한우아파트,창원시마산합포구,자산동,자산동,4,4832400,MM10148015,48125,03,동일치
CWB379001248,한우아파트,창원시마산합포구,자산동,자산동,4,4832410,MM10148015,48125,03,동일치
CWB379001562,동전마을,창원시마산합포구,진동면,진동면,2,4815590,MM10148015,48125,03,동일치
CWB379001562,동전마을,창원시마산합포구,진동면,진동면,2,4815580,MM10148015,48125,03,동일치
CWB379001560,동전마을,창원시마산합포구,진동면,진동면,2,4815590,MM10148015,48125,03,동일치
CWB379001560,동전마을,창원시마산합포구,진동면,진동면,2,4815580,MM10148015,48125,03,동일치
CWB379001554,묵지마을,창원시마산합포구,진동면,진동면,2,4813880,MM10148015,48125,03,동일치
CWB379001554,묵지마을,창원시마산합포구,진동면,진동면,2,4813870,MM10148015,48125,03,동일치
CWB379001555,묵지마을,창원시마산합포구,진동면,진동면,2,4813880,MM10148015,48125,03,동일치
CWB379001555,묵지마을,창원시마산합포구,진동면,진동면,2,4813870,MM10148015,48125,03,동일치
CWB379001739,삼진고등학교,창원시마산합포구,진동면,진동면,1,4803651,MM10148015,48125,03,동일치
CWB379001718,야촌,창원시마산합포구,진동면,진동면,4,4808720,MM10148015,48125,03,동일치
CWB379001718,야촌,창원시마산합포구,진동면,진동면,4,4808710,MM10148015,48125,03,동일치
CWB379001718,야촌,창원시마산합포구,진동면,진동면,4,4827470,MM10148015,48125,03,동일치
CWB379001718,야촌,창원시마산합포구,진동면,진동면,4,4827460,MM10148015,48125,03,동일치
CWB379001712,야촌,창원시마산합포구,진동면,진동면,4,4808720,MM10148015,48125,03,동일치
CWB379001712,야촌,창원시마산합포구,진동면,진동면,4,4808710,MM10148015,48125,03,동일치
CWB379001712,야촌,창원시마산합포구,진동면,진동면,4,4827470,MM10148015,48125,03,동일치
CWB379001712,야촌,창원시마산합포구,진동면,진동면,4,4827460,MM10148015,48125,03,동일치
CWB379001614,오산마을,창원시마산합포구,진동면,진동면,2,4807890,MM10148015,48125,03,동일치
CWB379001614,오산마을,창원시마산합포구,진동면,진동면,2,4826490,MM10148015,48125,03,동일치
CWB379001617,입곡마을입구,창원시마산합포구,진동면,진동면,1,4805430,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4833370,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4803641,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,6310012,MM12148000,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,7913832,MM12148000,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,6310011,MM12148000,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4822900,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4803630,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4300543,MM10148000,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4803620,MM10148015,48125,03,동일치
CWB379001758,진동,창원시마산합포구,진동면,진동면,10,4822770,MM10148015,48125,03,동일치
CWB379001751,진동초등학교,창원시마산합포구,진동면,진동면,1,4832950,MM10148015,48125,03,동일치
CWB379002356,진동환승센터,창원시마산합포구,진동면,진동면,3,4829250,MM10148015,48125,03,동일치
CWB379002356,진동환승센터,창원시마산합포구,진동면,진동면,3,4829290,MM10148015,48125,03,동일치
CWB379002356,진동환승센터,창원시마산합포구,진동면,진동면,3,4833130,MM10148015,48125,03,동일치
CWB379001762,창의탑,창원시마산합포구,진동면,진북면,2,4802590,MM10148015,48125,03,시군구만일치
CWB379001762,창의탑,창원시마산합포구,진동면,진북면,2,4802580,MM10148015,48125,03,시군구만일치
CWB379001764,창의탑,창원시마산합포구,진동면,진북면,2,4802590,MM10148015,48125,03,시군구만일치
CWB379001764,창의탑,창원시마산합포구,진동면,진북면,2,4802580,MM10148015,48125,03,시군구만일치
CWB379003217,태봉마을,창원시마산합포구,진동면,진동면,2,4802010,MM10148015,48125,03,동일치
CWB379003217,태봉마을,창원시마산합포구,진동면,진동면,2,4826500,MM10148015,48125,03,동일치
CWB379001602,태봉병원,창원시마산합포구,진동면,진동면,1,4802020,MM10148015,48125,03,동일치
CWB379001680,한백자동차학원,창원시마산합포구,진동면,진동면,1,4801220,MM10148015,48125,03,동일치
CWB379001752,동촌,창원시마산합포구,진북면,진북면,2,4815450,MM10148015,48125,03,동일치
CWB379001752,동촌,창원시마산합포구,진북면,진북면,2,4815440,MM10148015,48125,03,동일치
CWB379001756,동촌,창원시마산합포구,진북면,진북면,2,4815450,MM10148015,48125,03,동일치
CWB379001756,동촌,창원시마산합포구,진북면,진북면,2,4815440,MM10148015,48125,03,동일치
CWB379001785,옥곡마을,창원시마산합포구,진북면,진북면,1,4807780,MM10148015,48125,03,동일치
CWB379001784,율티마을,창원시마산합포구,진북면,진북면,1,4802880,MM10148015,48125,03,동일치
CWB379001759,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4803590,MM10148015,48125,03,동일치
CWB379001759,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4803580,MM10148015,48125,03,동일치
CWB379001759,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4831280,MM10148015,48125,03,동일치
CWB379001759,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4831290,MM10148015,48125,03,동일치
CWB379001759,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4829280,MM10148015,48125,03,동일치
CWB379001761,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4803590,MM10148015,48125,03,동일치
CWB379001761,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4803580,MM10148015,48125,03,동일치
CWB379001761,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4831280,MM10148015,48125,03,동일치
CWB379001761,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4831290,MM10148015,48125,03,동일치
CWB379001761,진북면행정복지센터,창원시마산합포구,진북면,진북면,5,4829280,MM10148015,48125,03,동일치
CWB379001775,해병전첩비,창원시마산합포구,진북면,진북면,2,4823020,MM10148015,48125,03,동일치
CWB379001775,해병전첩비,창원시마산합포구,진북면,진북면,2,4800780,MM10148015,48125,03,동일치
CWB379001776,해병전첩비,창원시마산합포구,진북면,진북면,2,4823020,MM10148015,48125,03,동일치
CWB379001776,해병전첩비,창원시마산합포구,진북면,진북면,2,4800780,MM10148015,48125,03,동일치
CWB379001800,도산마을,창원시마산합포구,진전면,진전면,2,4816000,MM10148015,48125,03,동일치
CWB379001800,도산마을,창원시마산합포구,진전면,진전면,2,4823430,MM10148015,48125,03,동일치
CWB379001799,도산마을,창원시마산합포구,진전면,진전면,2,4816000,MM10148015,48125,03,동일치
CWB379001799,도산마을,창원시마산합포구,진전면,진전면,2,4823430,MM10148015,48125,03,동일치
CWB379001898,동진대교,창원시마산합포구,진전면,진전면,3,4815490,MM10148015,48125,03,동일치
CWB379001898,동진대교,창원시마산합포구,진전면,진전면,3,4809140,MM10148015,48125,03,동일치
CWB379001898,동진대교,창원시마산합포구,진전면,진전면,3,4823590,MM10148015,48125,03,동일치
CWB379001912,동진대교,창원시마산합포구,진전면,진전면,3,4815490,MM10148015,48125,03,동일치
CWB379001912,동진대교,창원시마산합포구,진전면,진전면,3,4809140,MM10148015,48125,03,동일치
CWB379001912,동진대교,창원시마산합포구,진전면,진전면,3,4823590,MM10148015,48125,03,동일치
CWB379001913,동진대교,창원시마산합포구,진전면,진전면,3,4815490,MM10148015,48125,03,동일치
CWB379001913,동진대교,창원시마산합포구,진전면,진전면,3,4809140,MM10148015,48125,03,동일치
CWB379001913,동진대교,창원시마산합포구,진전면,진전면,3,4823590,MM10148015,48125,03,동일치
CWB379001897,동진대교,창원시마산합포구,진전면,진전면,3,4815490,MM10148015,48125,03,동일치
CWB379001897,동진대교,창원시마산합포구,진전면,진전면,3,4809140,MM10148015,48125,03,동일치
CWB379001897,동진대교,창원시마산합포구,진전면,진전면,3,4823590,MM10148015,48125,03,동일치
CWB379002859,막개,창원시마산합포구,진전면,진전면,1,4825710,MM10148015,48125,03,동일치
CWB379002858,막개,창원시마산합포구,진전면,진전면,1,4825710,MM10148015,48125,03,동일치
CWB379005801,목화전,창원시마산합포구,진전면,진전면,1,4805590,MM10148015,48125,03,동일치
CWB379005802,목화전,창원시마산합포구,진전면,진전면,1,4805590,MM10148015,48125,03,동일치
CWB379001791,봉곡마을,창원시마산합포구,진전면,진전면,2,4823440,MM10148015,48125,03,동일치
CWB379001791,봉곡마을,창원시마산합포구,진전면,진전면,2,4813180,MM10148015,48125,03,동일치
CWB379001793,봉곡마을,창원시마산합포구,진전면,진전면,2,4823440,MM10148015,48125,03,동일치
CWB379001793,봉곡마을,창원시마산합포구,진전면,진전면,2,4813180,MM10148015,48125,03,동일치
CWB379001906,소포,창원시마산합포구,진전면,진전면,3,4809130,MM10148015,48125,03,동일치
CWB379001906,소포,창원시마산합포구,진전면,진전면,3,4823570,MM10148015,48125,03,동일치
CWB379001906,소포,창원시마산합포구,진전면,진전면,3,4823560,MM10148015,48125,03,동일치
CWB379001907,소포,창원시마산합포구,진전면,진전면,3,4809130,MM10148015,48125,03,동일치
CWB379001907,소포,창원시마산합포구,진전면,진전면,3,4823570,MM10148015,48125,03,동일치
CWB379001907,소포,창원시마산합포구,진전면,진전면,3,4823560,MM10148015,48125,03,동일치
CWB379001921,시락,창원시마산합포구,진전면,진전면,4,4809970,MM10148015,48125,03,동일치
CWB379001921,시락,창원시마산합포구,진전면,진전면,4,4823580,MM10148015,48125,03,동일치
CWB379001921,시락,창원시마산합포구,진전면,진전면,4,4809960,MM10148015,48125,03,동일치
CWB379001921,시락,창원시마산합포구,진전면,진전면,4,4830870,MM10148015,48125,03,동일치
CWB379001922,시락,창원시마산합포구,진전면,진전면,4,4809970,MM10148015,48125,03,동일치
CWB379001922,시락,창원시마산합포구,진전면,진전면,4,4823580,MM10148015,48125,03,동일치
CWB379001922,시락,창원시마산합포구,진전면,진전면,4,4809960,MM10148015,48125,03,동일치
CWB379001922,시락,창원시마산합포구,진전면,진전면,4,4830870,MM10148015,48125,03,동일치
CWB379001923,시락마을,창원시마산합포구,진전면,진전면,1,4809960,MM10148015,48125,03,동일치
CWB379001924,시락마을,창원시마산합포구,진전면,진전면,1,4809960,MM10148015,48125,03,동일치
CWB379001944,시락정곡종점,창원시마산합포구,진전면,진전면,1,4830870,MM10148015,48125,03,동일치
