statsYm,admmCd,ctpvNm,sggNm,dongNm,tong,ban,totNmprCnt,maleNmprCnt,femlNmprCnt,male0AgeNmprCnt,male10AgeNmprCnt,male20AgeNmprCnt,male30AgeNmprCnt,male40AgeNmprCnt,male50AgeNmprCnt,male60AgeNmprCnt,male70AgeNmprCnt,male80AgeNmprCnt,male90AgeNmprCnt,male100AgeNmprCnt,feml0AgeNmprCnt,feml10AgeNmprCnt,feml20AgeNmprCnt,feml30AgeNmprCnt,feml40AgeNmprCnt,feml50AgeNmprCnt,feml60AgeNmprCnt,feml70AgeNmprCnt,feml80AgeNmprCnt,feml90AgeNmprCnt,feml100AgeNmprCnt
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,37,11,139,67,72,9,6,8,6,15,11,5,6,1,0,0,8,8,5,7,16,10,8,5,5,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,37,12,115,54,61,7,4,7,7,14,5,7,3,0,0,0,9,7,6,11,11,10,6,1,0,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,1,159,74,85,8,9,7,2,18,18,7,5,0,0,0,12,15,10,5,18,15,7,3,0,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,2,151,72,79,6,12,11,4,14,12,10,3,0,0,0,7,14,5,12,16,10,10,5,0,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,3,141,59,82,4,9,4,4,15,10,9,3,1,0,0,11,12,10,9,13,14,4,7,2,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,4,135,67,68,6,10,8,7,8,16,11,1,0,0,0,4,7,9,9,9,18,9,2,1,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,5,147,75,72,6,11,11,5,10,24,5,3,0,0,0,3,15,6,5,16,20,5,1,1,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,38,6,136,71,65,9,13,7,8,12,14,6,2,0,0,0,9,5,5,9,17,15,3,1,0,1,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,1,204,102,102,22,8,7,28,19,10,4,3,1,0,0,21,7,6,26,19,11,10,1,1,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,2,194,94,100,13,12,12,11,20,16,9,1,0,0,0,8,17,14,9,22,20,4,2,3,1,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,3,190,88,102,13,8,6,25,17,9,9,1,0,0,0,11,12,12,22,15,16,9,3,2,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,4,202,94,108,13,7,14,16,19,15,8,2,0,0,0,18,9,5,22,23,18,8,3,1,1,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,5,198,102,96,18,10,6,33,20,5,8,2,0,0,0,18,4,7,32,13,10,6,6,0,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,6,195,93,102,18,7,7,15,20,14,9,3,0,0,0,9,5,14,21,13,21,12,4,3,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,7,172,85,87,11,11,6,31,17,7,2,0,0,0,0,16,12,5,23,21,4,2,4,0,0,0
202604,4812757000,경상남도,창원시 마산회원구,양덕2동,39,8,154,81,73,12,7,12,14,14,16,6,0,0,0,0,12,5,4,18,14,13,4,1,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,1,1,26,14,12,0,0,2,2,1,2,5,2,0,0,0,0,0,0,1,0,2,3,3,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,1,2,81,41,40,1,1,3,3,6,10,12,3,2,0,0,3,3,2,4,4,7,6,9,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,1,3,58,29,29,1,2,0,2,4,6,6,6,2,0,0,0,4,4,0,3,6,1,7,3,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,1,4,32,19,13,2,0,2,3,2,1,4,4,1,0,0,0,0,1,1,2,3,4,2,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,1,5,26,15,11,1,1,1,2,1,3,3,1,2,0,0,1,0,1,0,0,2,2,4,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,1,31,16,15,0,0,0,2,3,2,3,5,1,0,0,0,0,0,0,1,5,4,2,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,2,176,89,87,6,9,12,8,15,15,9,14,1,0,0,5,7,10,8,13,12,13,14,3,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,3,49,21,28,0,0,2,4,1,6,1,4,3,0,0,1,0,1,1,7,4,7,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,4,113,64,49,2,3,6,8,6,16,11,8,4,0,0,0,3,2,2,4,9,15,10,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,5,72,35,37,0,1,3,4,3,6,7,11,0,0,0,0,2,2,1,7,11,8,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,3,1,84,49,35,0,3,6,5,9,9,11,5,1,0,0,0,2,5,2,4,3,10,8,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,3,2,48,28,20,2,3,0,4,4,2,7,3,3,0,0,0,0,0,3,2,4,2,8,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,3,3,39,23,16,0,2,0,0,4,2,5,9,1,0,0,2,2,0,0,1,2,3,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,3,4,40,22,18,0,0,1,4,2,2,8,4,1,0,0,0,0,0,2,0,2,5,6,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,3,5,19,12,7,0,3,0,0,4,3,1,0,1,0,0,0,1,1,0,1,2,1,0,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,4,1,24,8,16,0,0,1,1,0,3,0,2,1,0,0,0,1,1,1,1,2,1,7,1,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,4,2,39,16,23,0,0,3,0,2,4,5,2,0,0,0,0,0,2,1,0,4,6,7,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,4,3,74,36,38,2,2,3,3,4,7,4,10,1,0,0,2,0,1,3,4,8,8,7,3,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,4,4,36,16,20,1,0,3,0,3,2,2,4,1,0,0,1,0,0,2,3,3,5,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,4,5,61,34,27,0,0,3,6,2,6,10,5,2,0,0,0,0,3,1,1,5,7,3,7,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,1,20,12,8,0,1,1,2,1,3,2,2,0,0,0,0,1,0,1,0,0,2,3,0,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,2,33,18,15,0,2,1,0,1,5,2,4,3,0,0,0,1,1,1,1,1,3,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,3,25,12,13,0,0,1,0,1,0,4,5,1,0,0,0,0,0,0,1,3,3,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,4,32,13,19,1,2,0,1,2,0,4,2,1,0,0,1,1,0,1,2,3,8,3,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,5,52,28,24,1,1,2,2,6,8,4,4,0,0,0,0,1,0,2,3,6,5,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,6,14,8,6,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,7,40,22,18,1,0,2,2,2,3,6,5,1,0,0,0,1,2,1,1,4,5,4,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,5,8,23,14,9,0,0,0,0,2,1,4,7,0,0,0,0,0,0,0,1,2,4,2,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,1,39,26,13,0,0,3,0,4,5,5,8,1,0,0,0,0,0,1,2,2,2,5,0,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,2,38,19,19,0,0,1,4,3,3,6,2,0,0,0,0,0,1,3,0,2,9,3,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,3,29,12,17,0,0,1,1,4,2,1,3,0,0,0,0,0,1,1,0,4,7,3,0,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,4,58,30,28,2,0,1,2,8,6,5,5,0,1,0,1,3,1,1,0,7,5,8,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,5,43,26,17,2,2,3,3,4,2,4,6,0,0,0,2,0,0,1,5,3,4,2,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,6,6,46,18,28,0,0,2,2,1,1,9,3,0,0,0,1,0,2,3,2,2,11,2,5,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,1,55,32,23,2,5,7,1,3,3,8,3,0,0,0,0,2,0,1,4,5,5,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,2,36,21,15,0,2,1,2,2,4,5,4,1,0,0,2,0,0,1,1,4,4,1,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,3,36,18,18,0,0,2,0,2,2,6,4,2,0,0,0,0,1,1,0,3,6,3,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,4,51,29,22,2,3,4,1,2,7,1,7,2,0,0,1,1,0,3,4,3,3,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,5,33,20,13,0,0,1,3,0,5,7,2,1,1,0,0,0,1,1,2,1,5,2,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,6,53,30,23,2,3,1,5,2,2,8,5,2,0,0,1,0,1,2,1,3,6,6,1,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,7,7,52,26,26,1,0,3,1,2,6,9,3,1,0,0,1,2,1,3,3,4,6,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,8,1,22,13,9,1,2,0,3,2,1,1,2,1,0,0,0,0,1,0,2,0,2,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,8,2,31,18,13,2,2,2,3,1,3,2,1,2,0,0,0,1,1,2,2,0,3,3,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,8,3,31,13,18,0,0,1,1,1,4,3,1,2,0,0,0,0,5,1,0,3,2,1,5,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,8,4,20,9,11,0,0,0,0,3,0,3,3,0,0,0,0,0,0,2,1,0,4,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,1,62,31,31,0,1,3,6,3,3,5,8,2,0,0,2,2,1,1,5,6,8,6,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,2,58,26,32,0,0,2,5,3,2,8,5,1,0,0,1,1,3,3,5,7,6,5,0,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,3,51,28,23,1,2,4,3,1,5,5,3,3,1,0,1,2,1,2,0,5,5,4,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,4,31,14,17,0,1,1,0,3,2,4,2,1,0,0,0,0,0,0,1,1,4,5,6,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,5,32,17,15,0,0,1,3,2,4,1,5,1,0,0,0,0,1,0,2,1,4,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,6,44,23,21,0,4,2,2,4,4,3,3,1,0,0,0,3,2,0,3,4,3,4,1,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,9,7,55,32,23,1,2,2,2,5,6,7,4,2,1,0,1,2,0,0,3,3,3,7,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,1,96,48,48,3,5,5,5,9,7,9,5,0,0,0,3,4,2,6,6,13,7,4,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,2,105,48,57,7,5,1,7,11,6,8,2,1,0,0,6,5,5,10,11,10,4,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,3,131,67,64,5,9,9,9,17,9,8,1,0,0,0,12,0,8,12,10,12,10,0,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,4,146,68,78,5,10,4,9,15,12,5,8,0,0,0,5,16,6,9,17,11,4,9,0,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,5,120,64,56,9,7,3,11,14,5,8,6,1,0,0,7,6,1,12,11,6,8,4,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,6,135,69,66,11,8,7,12,11,9,8,2,1,0,0,7,5,3,14,12,12,8,3,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,7,154,78,76,14,3,4,15,17,6,11,6,2,0,0,4,8,5,17,12,7,16,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,10,8,160,82,78,9,6,14,14,9,17,12,0,1,0,0,11,6,4,13,15,22,6,1,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,1,65,35,30,1,5,2,6,5,4,8,3,1,0,0,1,2,0,4,4,6,7,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,2,120,56,64,7,3,3,15,6,7,7,6,2,0,0,6,0,7,13,8,11,12,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,3,155,73,82,5,9,4,12,14,16,10,3,0,0,0,12,13,5,7,14,18,10,2,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,4,50,25,25,3,1,0,7,4,5,2,3,0,0,0,0,0,2,6,3,4,4,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,5,135,67,68,8,6,7,9,11,6,9,4,7,0,0,3,6,2,12,12,11,10,8,3,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,6,157,77,80,8,10,7,8,16,13,12,2,1,0,0,9,8,11,7,14,16,9,3,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,7,153,73,80,10,8,6,7,8,16,13,4,1,0,0,4,11,6,4,14,15,19,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,11,8,166,85,81,9,12,7,11,13,18,9,6,0,0,0,7,11,10,9,17,17,5,3,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,1,152,73,79,9,11,7,8,13,11,10,4,0,0,0,6,9,5,11,16,16,10,3,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,2,166,82,84,10,12,10,9,18,16,5,1,1,0,0,13,10,5,14,16,16,6,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,3,155,78,77,6,7,4,14,14,13,15,5,0,0,0,7,9,5,7,11,17,15,3,1,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,4,174,81,93,11,10,2,12,18,13,9,4,2,0,0,9,8,10,15,15,17,10,4,3,1,1
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,5,125,61,64,2,4,4,12,13,8,4,11,3,0,0,4,5,3,10,11,8,5,17,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,6,62,28,34,1,0,5,11,7,3,1,0,0,0,0,0,0,10,14,3,3,4,0,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,12,7,64,25,39,0,1,3,11,4,5,1,0,0,0,0,1,0,6,17,4,4,2,1,3,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,13,1,38,19,19,0,1,2,0,5,4,3,3,1,0,0,0,2,1,0,1,3,4,4,3,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,13,2,39,20,19,4,0,1,1,3,3,3,3,2,0,0,2,0,2,2,1,5,3,4,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,13,3,37,18,19,0,0,2,1,3,3,3,6,0,0,0,0,1,2,0,2,2,7,2,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,13,4,18,10,8,0,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,1,2,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,13,5,42,23,19,0,3,2,3,6,5,1,1,2,0,0,1,1,1,1,3,5,4,0,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,1,61,34,27,2,0,4,5,8,4,8,2,1,0,0,0,2,10,2,2,3,5,2,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,2,42,18,24,0,0,2,2,4,4,2,2,2,0,0,0,2,2,1,1,5,4,6,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,3,48,30,18,0,0,0,2,6,1,6,14,1,0,0,0,0,1,0,1,0,11,5,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,4,49,31,18,0,0,1,3,8,5,11,2,1,0,0,0,0,0,2,0,4,5,3,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,5,85,32,53,2,3,3,0,2,7,10,3,2,0,0,0,3,4,6,5,8,11,11,5,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,6,74,32,42,0,0,3,2,7,3,11,5,1,0,0,0,0,6,2,1,7,13,10,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,14,7,36,20,16,1,1,0,2,1,2,7,4,2,0,0,1,0,6,0,0,2,4,2,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,15,1,45,22,23,0,1,2,3,1,3,4,7,1,0,0,0,0,1,1,1,4,9,4,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,15,2,64,29,35,1,0,0,3,6,5,9,5,0,0,0,0,2,4,7,1,3,9,8,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,15,3,65,34,31,1,1,3,3,6,11,6,3,0,0,0,0,3,3,4,4,5,7,2,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,15,4,40,20,20,0,0,1,0,5,2,6,5,1,0,0,1,0,1,2,1,1,6,7,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,15,5,28,11,17,1,1,1,0,0,2,1,5,0,0,0,0,2,3,2,1,1,5,3,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,16,1,62,31,31,0,1,7,5,1,7,7,2,1,0,0,1,0,6,4,1,6,6,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,16,2,62,33,29,0,3,2,3,3,8,7,3,4,0,0,0,2,4,1,5,6,5,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,16,3,64,29,35,1,2,1,2,3,7,3,7,3,0,0,0,1,0,1,3,6,8,11,4,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,16,4,24,11,13,0,0,1,1,2,2,1,3,1,0,0,0,0,0,0,0,1,8,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,16,5,48,22,26,2,0,1,3,0,2,7,4,3,0,0,0,3,0,2,3,3,6,5,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,17,1,49,25,24,0,0,4,2,3,3,8,3,2,0,0,0,0,1,1,3,2,6,7,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,17,2,62,35,27,0,1,2,4,2,11,4,6,4,1,0,0,1,2,3,1,3,8,4,5,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,17,3,49,30,19,3,1,3,6,4,7,3,3,0,0,0,0,1,2,2,2,1,4,4,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,17,4,94,38,56,2,3,3,11,2,5,9,1,2,0,0,2,3,8,7,4,9,4,10,8,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,18,1,99,55,44,0,1,3,6,5,14,14,11,1,0,0,1,0,17,3,2,6,11,4,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,18,2,69,41,28,0,3,0,1,5,9,12,9,2,0,0,1,1,1,1,4,2,10,5,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,18,3,69,41,28,0,0,6,6,4,7,11,4,2,1,0,0,0,6,0,2,4,6,6,2,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,18,4,112,75,37,0,1,12,15,9,14,13,8,3,0,0,2,1,2,4,5,6,9,4,4,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,18,5,70,36,34,1,1,1,3,4,10,9,6,1,0,0,0,3,2,1,2,5,11,7,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,19,1,31,12,19,1,0,1,0,3,4,1,1,1,0,0,0,0,4,1,2,4,2,3,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,19,2,78,34,44,0,2,6,7,1,5,6,6,1,0,0,1,3,11,4,4,4,6,8,2,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,19,3,54,31,23,1,2,1,2,3,8,8,5,1,0,0,2,0,1,3,3,3,6,3,1,1,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,19,4,62,41,21,1,1,7,5,4,7,9,5,2,0,0,0,0,3,2,2,6,2,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,20,1,37,18,19,0,2,2,1,3,3,1,5,1,0,0,0,2,0,1,1,4,5,6,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,20,2,40,19,21,0,1,2,0,5,5,2,3,1,0,0,0,1,1,0,8,3,3,5,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,20,3,59,35,24,0,0,4,6,3,5,9,6,2,0,0,0,0,1,2,0,5,10,5,1,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,20,4,40,22,18,0,2,2,3,3,2,4,6,0,0,0,0,0,3,1,3,2,2,5,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,21,1,30,16,14,0,0,0,2,2,4,4,4,0,0,0,1,1,1,0,4,2,3,2,0,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,21,2,46,24,22,0,4,3,3,3,6,4,0,1,0,0,0,4,2,1,4,4,4,0,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,21,3,39,18,21,0,0,3,2,1,5,4,3,0,0,0,0,1,5,2,0,4,3,4,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,21,4,48,18,30,0,0,2,3,4,3,1,5,0,0,0,1,2,5,1,4,2,5,7,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,21,5,36,17,19,0,1,1,1,2,3,4,5,0,0,0,0,0,0,2,3,2,8,2,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,22,1,153,68,85,4,3,8,9,14,5,16,9,0,0,0,6,4,4,10,8,11,22,15,3,2,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,22,2,161,67,94,3,0,11,12,3,12,13,10,3,0,0,3,5,7,7,10,20,24,15,3,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,22,3,107,46,61,3,2,8,7,11,3,6,5,1,0,0,1,6,5,5,8,8,19,7,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,22,4,138,62,76,1,5,9,10,2,11,14,8,2,0,0,1,5,6,6,9,17,21,9,2,0,0
202604,4812758000,경상남도,창원시 마산회원구,합성1동,22,5,109,50,59,1,1,6,11,5,12,9,3,2,0,0,1,1,6,5,11,16,10,4,5,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,1,78,57,21,0,0,1,2,3,20,14,15,2,0,0,0,0,0,1,1,3,7,5,4,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,2,32,21,11,0,0,1,5,6,3,4,2,0,0,0,0,0,0,4,0,2,3,0,2,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,3,80,49,31,0,3,6,4,8,11,10,6,1,0,0,0,2,4,4,2,5,6,5,3,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,4,60,31,29,0,0,3,6,7,5,5,4,1,0,0,0,0,1,3,3,5,6,4,6,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,5,95,55,40,3,0,13,6,10,7,7,9,0,0,0,0,0,8,4,3,7,13,5,0,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,1,6,29,17,12,0,0,1,2,3,2,5,3,1,0,0,2,0,0,3,1,3,2,1,0,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,1,44,20,24,1,1,2,1,2,8,3,2,0,0,0,2,1,3,1,4,3,5,3,2,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,2,82,44,38,0,5,3,4,3,11,10,8,0,0,0,0,3,3,1,8,4,6,6,5,2,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,3,257,130,127,8,28,10,7,29,20,19,7,2,0,0,2,27,6,8,29,22,19,11,3,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,4,55,28,27,0,2,3,2,5,4,6,4,2,0,0,0,2,2,2,3,5,6,4,3,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,5,38,20,18,0,0,1,2,2,4,7,4,0,0,0,2,2,1,2,1,3,6,1,0,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,6,70,41,29,2,2,7,8,5,9,2,3,3,0,0,1,0,5,7,2,5,4,4,1,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,2,7,71,34,37,2,3,4,5,3,6,7,2,2,0,0,3,1,4,2,2,8,5,8,3,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,3,1,66,33,33,0,0,3,1,7,5,10,5,2,0,0,1,4,1,4,2,6,6,5,4,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,3,2,28,16,12,0,0,1,2,3,3,3,3,1,0,0,0,1,0,2,0,4,4,1,0,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,3,3,101,66,35,1,0,7,5,7,19,21,6,0,0,0,0,1,6,3,2,8,7,7,0,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,3,4,56,33,23,0,2,3,2,3,8,9,3,3,0,0,2,1,1,1,1,3,4,8,1,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,3,5,28,11,17,0,0,1,3,1,2,2,2,0,0,0,0,1,0,0,2,4,5,3,2,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,4,1,161,79,82,1,6,13,11,10,19,9,7,3,0,0,1,3,11,4,7,20,20,6,8,2,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,4,2,64,33,31,0,4,7,6,3,6,2,4,1,0,0,0,2,5,3,0,5,10,4,2,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,4,3,69,28,41,0,2,5,3,3,5,3,3,4,0,0,0,1,4,2,5,6,8,10,4,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,4,4,45,24,21,0,1,1,2,5,4,6,2,3,0,0,0,1,0,1,2,2,9,4,2,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,5,1,66,38,28,0,0,3,7,5,5,12,5,1,0,0,0,0,2,2,1,5,10,7,1,0,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,5,2,170,88,82,1,7,15,13,8,19,15,8,2,0,0,0,3,11,6,9,22,14,14,2,1,0
202604,4812759000,경상남도,창원시 마산회원구,합성2동,5,3,75,43,32,0,1,6,6,5,9,9,6,1,0,0,0,0,7,2,5,5,8,5,0,0,0
