정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB219000806,일성정밀앞,37.7122833,126.8227167,2025-10-31,58015,31100,경기도 고양시,경기BIS
GGB219000807,신흥자동차검사소,37.7006167,126.8224333,2025-10-31,58016,31100,경기도 고양시,경기BIS
GGB219000808,하늘마을3단지,37.6760667,126.7842833,2025-10-31,58017,31100,경기도 고양시,경기BIS
GGB219000809,하늘마을6.7단지,37.6828167,126.78685,2025-10-31,58018,31100,경기도 고양시,경기BIS
GGB219000811,장항1동행정복지센터.신의주찹쌀순대,37.6419667,126.7718167,2025-10-31,58019,31100,경기도 고양시,경기BIS
GGB219000812,기업은행,37.6431667,126.7668333,2025-10-31,58020,31100,경기도 고양시,경기BIS
GGB219000813,동문3차아파트,37.7012333,126.7425833,2025-10-31,58021,31100,경기도 고양시,경기BIS
GGB219000816,예슬마을,37.6831667,126.6857333,2025-10-31,58024,31100,경기도 고양시,경기BIS
GGB219000817,청원네이쳐빌,37.7138833,126.79185,2025-10-31,58025,31100,경기도 고양시,경기BIS
GGB219000818,가좌마을1.2단지,37.6854,126.7166667,2025-10-31,58026,31100,경기도 고양시,경기BIS
GGB219000819,정발중학교,37.6588167,126.7817333,2025-10-31,58027,31100,경기도 고양시,경기BIS
GGB219000820,양지마을2단지,37.6659167,126.7732833,2025-10-31,58028,31100,경기도 고양시,경기BIS
GGB219000821,로데오거리,37.6923667,126.7562333,2025-10-31,58029,31100,경기도 고양시,경기BIS
GGB219000823,백송마을3단지,37.6490333,126.7887167,2025-10-31,58031,31100,경기도 고양시,경기BIS
GGB219000824,백송마을3단지,37.6488833,126.7889667,2025-10-31,58032,31100,경기도 고양시,경기BIS
GGB219000826,일산에듀포레푸르지오정문,37.7025833,126.76695,2025-10-31,58349,31100,경기도 고양시,경기BIS
GGB219000827,설문동,37.7253833,126.8199,2025-10-31,58035,31100,경기도 고양시,경기BIS
GGB219000829,차고지,37.70125,126.7806333,2025-10-31,58037,31100,경기도 고양시,경기BIS
GGB219000830,꽃길,37.7176667,126.8290833,2025-10-31,58038,31100,경기도 고양시,경기BIS
GGB219000831,꽃길,37.7177333,126.82905,2025-10-31,58039,31100,경기도 고양시,경기BIS
GGB219000832,지영마트,37.7142667,126.8268667,2025-10-31,58040,31100,경기도 고양시,경기BIS
GGB219000833,지영마트,37.7141833,126.8268833,2025-10-31,58041,31100,경기도 고양시,경기BIS
GGB219000834,일성정밀앞,37.7122167,126.8228333,2025-10-31,58042,31100,경기도 고양시,경기BIS
GGB219000835,문봉삼거리,37.70765,126.82255,2025-10-31,58043,31100,경기도 고양시,경기BIS
GGB219000836,문봉삼거리,37.7077167,126.8223167,2025-10-31,58044,31100,경기도 고양시,경기BIS
GGB219000837,일산농협,37.6409667,126.7746,2025-10-31,58045,31100,경기도 고양시,경기BIS
GGB219000838,백석교회,37.6397333,126.7763333,2025-10-31,58046,31100,경기도 고양시,경기BIS
GGB219000839,은행마을2단지,37.66795,126.8052667,2025-10-31,58047,31100,경기도 고양시,경기BIS
GGB219000840,은행마을2단지,37.6685,126.8057,2025-10-31,58048,31100,경기도 고양시,경기BIS
GGB219000841,은행마을사거리,37.66625,126.8044833,2025-10-31,58049,31100,경기도 고양시,경기BIS
GGB219000842,은행마을1단지,37.6642167,126.8039667,2025-10-31,58050,31100,경기도 고양시,경기BIS
GGB219000843,은행마을1단지,37.6643333,126.8041167,2025-10-31,58051,31100,경기도 고양시,경기BIS
GGB219000844,장항1동행정복지센터,37.6423333,126.77025,2025-10-31,58052,31100,경기도 고양시,경기BIS
GGB219000848,위시티2.4단지,37.6807,126.8157167,2025-10-31,58056,31100,경기도 고양시,경기BIS
GGB219000849,부경카센타,37.6810333,126.8191833,2025-10-31,58057,31100,경기도 고양시,경기BIS
GGB219000850,부경카센타,37.6811,126.8194,2025-10-31,58058,31100,경기도 고양시,경기BIS
GGB219000851,미니스톱,37.6834333,126.8209333,2025-10-31,58059,31100,경기도 고양시,경기BIS
GGB219000852,미니스톱,37.68345,126.82105,2025-10-31,58060,31100,경기도 고양시,경기BIS
GGB219000853,황해슈퍼,37.6843333,126.8207,2025-10-31,58061,31100,경기도 고양시,경기BIS
GGB219000854,황해슈퍼,37.6844333,126.8207833,2025-10-31,58062,31100,경기도 고양시,경기BIS
GGB219000855,현대카센타,37.6859167,126.8200333,2025-10-31,58063,31100,경기도 고양시,경기BIS
GGB219000856,현대카센타,37.6859167,126.8201833,2025-10-31,58064,31100,경기도 고양시,경기BIS
GGB219000857,차고지,37.7014333,126.7806333,2025-10-31,58065,31100,경기도 고양시,경기BIS
GGB219000858,장성초교,37.6779,126.7513167,2025-10-31,58066,31100,경기도 고양시,경기BIS
GGB219000874,웨인스코트호텔,37.6656,126.72715,2025-10-31,58082,31100,경기도 고양시,경기BIS
GGB219000875,웨인스코트호텔,37.6650333,126.7264667,2025-10-31,58083,31100,경기도 고양시,경기BIS
GGB219000876,GS자이아파트후문,37.6692333,126.7294667,2025-10-31,58084,31100,경기도 고양시,경기BIS
GGB219000877,GS자이아파트정문,37.6702333,126.72975,2025-10-31,58085,31100,경기도 고양시,경기BIS
GGB219000878,한라아파트.대송중학교후문,37.6712333,126.7309,2025-10-31,58086,31100,경기도 고양시,경기BIS
GGB219000894,산황동,37.64945,126.8073333,2025-10-31,58102,31100,경기도 고양시,경기BIS
GGB219000895,산황동,37.6494833,126.8073333,2025-10-31,58103,31100,경기도 고양시,경기BIS
GGB219000896,화평교회,37.6501667,126.80985,2025-10-31,58104,31100,경기도 고양시,경기BIS
GGB219000897,화평교회,37.6501667,126.8098,2025-10-31,58105,31100,경기도 고양시,경기BIS
GGB219000898,삼거리,37.6505,126.81055,2025-10-31,58106,31100,경기도 고양시,경기BIS
GGB219000899,삼거리,37.6505167,126.8105833,2025-10-31,58107,31100,경기도 고양시,경기BIS
GGB219000900,교산길,37.64925,126.81275,2025-10-31,58108,31100,경기도 고양시,경기BIS
GGB219000901,교산길,37.6492667,126.8128,2025-10-31,58109,31100,경기도 고양시,경기BIS
GGB219000902,오거리농장,37.6506,126.8171167,2025-10-31,58110,31100,경기도 고양시,경기BIS
GGB219000903,이마트,37.6495,126.78105,2025-10-31,58111,31100,경기도 고양시,경기BIS
GGB219000904,모당초등학교,37.6800667,126.7816333,2025-10-31,58112,31100,경기도 고양시,경기BIS
GGB219000905,하늘마을3단지,37.6764833,126.7834667,2025-10-31,58113,31100,경기도 고양시,경기BIS
GGB219000906,장항1동행정복지센터,37.6424,126.7703167,2025-10-31,58115,31100,경기도 고양시,경기BIS
GGB217000194,중소기업연수원앞,37.3194333,126.79835,2025-10-31,18143,31090,경기도 안산시,경기BIS
GGB217000195,e편한세상센트럴포레후문,37.3250333,126.802,2025-10-31,18162,31090,경기도 안산시,경기BIS
GGB217000196,초지고등학교,37.3111167,126.8104167,2025-10-31,18202,31090,경기도 안산시,경기BIS
GGB217000197,초지고,37.3089333,126.8105833,2025-10-31,18205,31090,경기도 안산시,경기BIS
GGB217000198,군자주공11단지,37.3279,126.8102833,2025-10-31,18203,31090,경기도 안산시,경기BIS
GGB217000199,군자주공11.12단지.경기도미술관,37.3288167,126.8126167,2025-10-31,18218,31090,경기도 안산시,경기BIS
GGB217000200,군자주공12단지,37.3319833,126.8142167,2025-10-31,18232,31090,경기도 안산시,경기BIS
GGB217000201,군자주공11단지,37.3323667,126.8122333,2025-10-31,18213,31090,경기도 안산시,경기BIS
GGB217000202,강서고등학교,37.3346,126.81685,2025-10-31,18253,31090,경기도 안산시,경기BIS
GGB217000203,애현장로교회,37.33785,126.8183,2025-10-31,18258,31090,경기도 안산시,경기BIS
GGB217000204,와동체육공원,37.3392833,126.8214833,2025-10-31,18280,31090,경기도 안산시,경기BIS
GGB217000205,와동체육공원사거리,37.34205,126.82115,2025-10-31,18275,31090,경기도 안산시,경기BIS
GGB217000206,여울공원,37.3436,126.8212833,2025-10-31,18276,31090,경기도 안산시,경기BIS
GGB217000207,안산문화예술의전당,37.3217167,126.8210833,2025-10-31,18273,31090,경기도 안산시,경기BIS
GGB217000208,안산문화예술의전당,37.3214833,126.8213333,2025-10-31,18272,31090,경기도 안산시,경기BIS
GGB217000209,e편한세상파크플레이스1차,37.3268667,126.8096667,2025-10-31,18214,31090,경기도 안산시,경기BIS
GGB217000210,푸르지오메트로,37.3233,126.8067,2025-10-31,18181,31090,경기도 안산시,경기BIS
GGB217000211,푸르지오에코,37.3252167,126.8030667,2025-10-31,18165,31090,경기도 안산시,경기BIS
GGB217000212,푸르지오브리파크,37.3271833,126.7993667,2025-10-31,18149,31090,경기도 안산시,경기BIS
GGB217000213,원곡초등학교,37.3286333,126.7970667,2025-10-31,18138,31090,경기도 안산시,경기BIS
GGB217000214,군자시장,37.3316833,126.79615,2025-10-31,18132,31090,경기도 안산시,경기BIS
GGB217000215,능길초등학교,37.3346833,126.7650833,2025-10-31,18050,31090,경기도 안산시,경기BIS
GGB217000216,샛뿔,37.33585,126.7736333,2025-10-31,18064,31090,경기도 안산시,경기BIS
GGB217000217,뱅골.신길더웰테라스,37.3328,126.7803667,2025-10-31,18087,31090,경기도 안산시,경기BIS
GGB217000218,주유소앞.이마트트레이더스,37.3306,126.7847667,2025-10-31,18101,31090,경기도 안산시,경기BIS
GGB217000219,안산역,37.3279333,126.79005,2025-10-31,18116,31090,경기도 안산시,경기BIS
GGB217000220,원곡동행정복지센터,37.33095,126.7931333,2025-10-31,18127,31090,경기도 안산시,경기BIS
GGB217000221,원곡고등학교,37.33325,126.7964333,2025-10-31,18134,31090,경기도 안산시,경기BIS
GGB217000222,관산중학교,37.33545,126.7982667,2025-10-31,18142,31090,경기도 안산시,경기BIS
GGB217000223,선일중학교,37.3348,126.8043,2025-10-31,18167,31090,경기도 안산시,경기BIS
GGB217000224,선부주공9단지,37.335,126.8066333,2025-10-31,18182,31090,경기도 안산시,경기BIS
GGB217000225,선부동주공10단지,37.3370333,126.8091667,2025-10-31,18197,31090,경기도 안산시,경기BIS
GGB217000226,동명아파트앞,37.3369333,126.8110167,2025-10-31,18208,31090,경기도 안산시,경기BIS
GGB217000227,선부주공15단지,37.3343333,126.81375,2025-10-31,18227,31090,경기도 안산시,경기BIS
GGB217000228,강서고등학교,37.3341333,126.8180667,2025-10-31,18259,31090,경기도 안산시,경기BIS
GGB217000229,효자연립앞,37.3335167,126.8221333,2025-10-31,18287,31090,경기도 안산시,경기BIS
GGB217000230,융보아트빌라,37.3319667,126.8251167,2025-10-31,18295,31090,경기도 안산시,경기BIS
GGB217000231,상우연립앞,37.3299667,126.8289333,2025-10-31,18321,31090,경기도 안산시,경기BIS
GGB217000232,올림픽기념관,37.3268833,126.8271333,2025-10-31,18309,31090,경기도 안산시,경기BIS
GGB217000233,고잔초등학교,37.3246333,126.8265833,2025-10-31,18306,31090,경기도 안산시,경기BIS
GGB217000234,고잔롯데캐슬골드파크,37.3214167,126.82715,2025-10-31,18313,31090,경기도 안산시,경기BIS
GGB217000235,안산시청,37.3212,126.83175,2025-10-31,18327,31090,경기도 안산시,경기BIS
GGB217000236,중앙주공5단지,37.3210333,126.8352333,2025-10-31,18337,31090,경기도 안산시,경기BIS
GGB217000237,중앙초등학교앞,37.3209,126.8377,2025-10-31,18354,31090,경기도 안산시,경기BIS
GGB217000238,등대경로당건너편,37.3453167,126.8214333,2025-10-31,18278,31090,경기도 안산시,경기BIS
GGB217000239,여울길,37.3466833,126.8215167,2025-10-31,18281,31090,경기도 안산시,경기BIS
GGB217000240,화정7교,37.34795,126.8199667,2025-10-31,18269,31090,경기도 안산시,경기BIS
GGB217000241,화정초등학교건너편,37.3459167,126.8188833,2025-10-31,18263,31090,경기도 안산시,경기BIS
GGB217000242,안산시신촌운동장사거리,37.34265,126.8186,2025-10-31,18260,31090,경기도 안산시,경기BIS
GGB217000243,안산시신촌운동장사거리,37.3427333,126.81835,2025-10-31,18261,31090,경기도 안산시,경기BIS
GGB217000244,화정초등학교앞,37.3460167,126.8186167,2025-10-31,18262,31090,경기도 안산시,경기BIS
GGB217000245,화정7교,37.3481,126.8197167,2025-10-31,18267,31090,경기도 안산시,경기BIS
GGB217000246,여울길건너편,37.3469667,126.8217667,2025-10-31,18282,31090,경기도 안산시,경기BIS
GGB217000247,등대경로당,37.3454167,126.82165,2025-10-31,18279,31090,경기도 안산시,경기BIS
GGB217000248,여울공원건너편,37.3440833,126.82155,2025-10-31,18277,31090,경기도 안산시,경기BIS
GGB217000249,와동체육공원사거리,37.3421667,126.8214,2025-10-31,18274,31090,경기도 안산시,경기BIS
GGB217000250,와동체육공원,37.33935,126.82175,2025-10-31,18283,31090,경기도 안산시,경기BIS
GGB217000251,애현교회,37.3378667,126.81905,2025-10-31,18264,31090,경기도 안산시,경기BIS
GGB217000252,강서고등학교,37.33475,126.8171167,2025-10-31,18254,31090,경기도 안산시,경기BIS
GGB217000253,두손병원,37.33265,126.8123667,2025-10-31,18215,31090,경기도 안산시,경기BIS
GGB217000254,군자주공14단지,37.3322,126.8141667,2025-10-31,18234,31090,경기도 안산시,경기BIS
GGB217000255,그린빌14단지,37.3087333,126.8142333,2025-10-31,18235,31090,경기도 안산시,경기BIS
GGB217000256,그린빌12단지.호수마을아파트,37.30855,126.8182667,2025-10-31,18256,31090,경기도 안산시,경기BIS
GGB217000257,양지고등학교,37.3082833,126.8221833,2025-10-31,18284,31090,경기도 안산시,경기BIS
GGB217000258,단원마을,37.3087333,126.8249167,2025-10-31,18294,31090,경기도 안산시,경기BIS
GGB217000259,푸르지오5차,37.3117667,126.8252333,2025-10-31,18298,31090,경기도 안산시,경기BIS
GGB217000260,홈플러스앞.고잔뜰먹거리타운,37.31265,126.8286333,2025-10-31,18320,31090,경기도 안산시,경기BIS
GGB217000261,신영프라자.도리섬일번가타운,37.3125,126.83205,2025-10-31,18329,31090,경기도 안산시,경기BIS
GGB217000262,고잔3차푸르지오,37.31235,126.8346833,2025-10-31,18335,31090,경기도 안산시,경기BIS
GGB217000263,푸르지오3차,37.3137,126.8363,2025-10-31,18344,31090,경기도 안산시,경기BIS
GGB217000264,중앙역2번출구,37.31495,126.8383333,2025-10-31,18361,31090,경기도 안산시,경기BIS
GGB217000265,그린빌9단지,37.3118,126.8402333,2025-10-31,18368,31090,경기도 안산시,경기BIS
GGB217000266,그린빌8단지,37.31135,126.8364667,2025-10-31,18343,31090,경기도 안산시,경기BIS
GGB217000267,고잔고,37.3081667,126.8361833,2025-10-31,18341,31090,경기도 안산시,경기BIS
GGB217000268,보네르빌리지아파트,37.30735,126.8400333,2025-10-31,18367,31090,경기도 안산시,경기BIS
GGB217000269,보네르빌리지아파트,37.3070333,126.84045,2025-10-31,18369,31090,경기도 안산시,경기BIS
GGB214000691,관룡마을회관,37.0263,127.1407333,2025-10-31,15890,31070,경기도 평택시,경기BIS
GGB214000692,지산동주민센터,37.0773667,127.05775,2025-10-31,15894,31070,경기도 평택시,경기BIS
GGB214000694,평택보건소앞,36.9905,127.1110333,2025-10-31,15829,31070,경기도 평택시,경기BIS
GGB214000695,시청서문앞,36.9919333,127.1114833,2025-10-31,15832,31070,경기도 평택시,경기BIS
GGB214000696,경남아너스빌아파트.명진비전파크,36.9959833,127.1097833,2025-10-31,15821,31070,경기도 평택시,경기BIS
GGB214000697,덕동초등학교,36.9966333,127.1072833,2025-10-31,15814,31070,경기도 평택시,경기BIS
GGB214000698,비전지구대,36.99635,127.1032,2025-10-31,15797,31070,경기도 평택시,경기BIS
GGB214000699,은행아파트,36.9990333,127.1005833,2025-10-31,15785,31070,경기도 평택시,경기BIS
GGB214000700,비전롯데캐슬아파트,36.9997,127.0966167,2025-10-31,15772,31070,경기도 평택시,경기BIS
GGB214000701,한성아파트,36.99965,127.0978333,2025-10-31,15775,31070,경기도 평택시,경기BIS
GGB214000702,은행아파트,36.9992833,127.1002833,2025-10-31,15782,31070,경기도 평택시,경기BIS
GGB214000703,비전지구대,36.9963667,127.1035667,2025-10-31,15799,31070,경기도 평택시,경기BIS
GGB214000704,덕동초등학교,36.99675,127.1070167,2025-10-31,15813,31070,경기도 평택시,경기BIS
GGB214000705,비전2동현대이화아파트,36.9960167,127.1101,2025-10-31,15822,31070,경기도 평택시,경기BIS
GGB214000706,시청서문,36.99205,127.1117667,2025-10-31,15835,31070,경기도 평택시,경기BIS
GGB214000710,스마트도시통합센터.소사벌더샵.우미린,37.0016667,127.1225333,2025-10-31,48750,31070,경기도 평택시,경기BIS
GGB214000711,비전우체국,36.9944833,127.1143167,2025-10-31,15842,31070,경기도 평택시,경기BIS
GGB214000712,뉴코아백화점,36.9940667,127.11265,2025-10-31,15838,31070,경기도 평택시,경기BIS
GGB214000713,지산어린이집,37.0748667,127.05855,2025-10-31,15896,31070,경기도 평택시,경기BIS
GGB214000715,고덕LH17단지(중),37.0372333,127.0473833,2025-10-31,48329,31070,경기도 평택시,경기BIS
GGB214000718,뉴코아백화점,36.9942833,127.1126833,2025-10-31,15839,31070,경기도 평택시,경기BIS
GGB214000719,축협앞,36.9947667,127.1144167,2025-10-31,15844,31070,경기도 평택시,경기BIS
GGB214000720,한빛아파트,36.9957833,127.1171167,2025-10-31,15854,31070,경기도 평택시,경기BIS
GGB214000721,굿모닝병원.벽산아파트,36.9910333,127.1204333,2025-10-31,15871,31070,경기도 평택시,경기BIS
